playerID,yearID,teamID,G,AB,R,H,X2B,X3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,BA,SlugPct,OBP,BABIP,salary
hockide01,2004,COL,55,94,7,19,2,0,0,4,0,1,7,20,0,0,5,0,3,0.202,0.223,0.257,0.257,650000
hollato01,2000,LAN,81,261,42,61,12,0,8,24,11,4,30,61,2,1,0,1,4,0.234,0.372,0.314,0.275,1450000
hollato01,2002,COL,95,298,39,88,21,1,11,48,7,8,26,71,4,1,1,2,8,0.295,0.483,0.352,0.353,2750000
hollato01,2003,FLO,93,228,32,58,23,3,3,20,2,3,22,55,4,0,2,2,2,0.254,0.421,0.317,0.32,1500000
hollato01,2004,CHN,57,148,28,47,6,2,8,22,1,1,17,26,3,1,1,0,2,0.318,0.547,0.392,0.342,1000000
hollato01,2005,CHN,107,268,23,68,17,2,5,35,4,4,18,53,1,1,1,2,4,0.254,0.388,0.301,0.297,900000
hollato01,2006,CLE,56,156,21,37,12,1,6,27,0,1,4,33,1,0,0,2,2,0.237,0.442,0.253,0.261,900000
hollima01,2008,COL,139,539,107,173,38,2,25,88,28,2,74,104,6,8,0,2,9,0.321,0.538,0.409,0.359,9500000
hollima01,2009,OAK,93,346,52,99,23,1,11,54,12,3,46,58,3,6,0,2,8,0.286,0.454,0.378,0.315,13500000
hollima01,2010,SLN,158,596,95,186,45,1,28,103,9,5,69,93,10,8,0,2,13,0.312,0.532,0.39,0.331,16333327
hollima01,2011,SLN,124,446,83,132,36,0,22,75,2,1,60,93,4,8,0,2,21,0.296,0.525,0.388,0.33,16317774
hollima01,2012,SLN,157,599,95,177,36,2,27,102,4,4,75,132,3,9,0,5,16,0.295,0.497,0.379,0.337,16292362
hollima01,2013,SLN,141,520,103,156,31,1,22,94,6,1,69,86,5,9,0,4,31,0.3,0.49,0.389,0.322,16272110
holtch01,2000,HOU,34,60,3,6,1,0,0,3,0,0,4,33,0,1,5,0,0,0.1,0.117,0.169,0.222,1025000
holtch01,2001,DET,30,4,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0.25,0.5,0.25,1,1850000
hosmeer01,2012,KCA,152,535,65,124,22,2,14,60,16,1,56,95,4,2,0,5,10,0.232,0.359,0.304,0.255,502500
hosmeer01,2013,KCA,159,623,86,188,34,3,17,79,11,4,51,100,4,1,1,4,15,0.302,0.448,0.353,0.335,528250
houstty01,2000,MIL,101,284,30,71,15,0,18,43,2,1,17,72,3,0,4,0,13,0.25,0.493,0.292,0.273,835000
houstty01,2001,MIL,75,235,36,68,7,0,12,38,0,0,18,62,1,1,2,0,3,0.289,0.472,0.343,0.348,1375000
houstty01,2002,MIL,76,255,25,77,15,2,7,33,1,0,14,41,3,4,4,1,4,0.302,0.459,0.347,0.337,1625000
houstty01,2003,PHI,54,97,7,27,6,0,2,14,0,0,6,19,1,0,0,0,2,0.278,0.402,0.32,0.329,1000000
howarry01,2007,PHI,144,529,94,142,26,0,47,136,1,0,107,199,35,5,0,7,13,0.268,0.584,0.392,0.328,900000
howarry01,2008,PHI,162,610,105,153,26,4,48,146,1,1,81,199,17,3,0,6,11,0.251,0.543,0.339,0.285,10000000
howarry01,2009,PHI,160,616,105,172,37,4,45,141,8,1,75,186,8,6,0,6,11,0.279,0.571,0.36,0.325,15000000
howarry01,2010,PHI,143,550,87,152,23,5,31,108,1,1,59,157,11,8,0,3,14,0.276,0.505,0.353,0.332,19000000
howarry01,2011,PHI,152,557,81,141,30,1,33,116,1,0,75,172,16,7,0,5,10,0.253,0.488,0.346,0.303,20000000
howarry01,2012,PHI,71,260,28,57,11,0,14,56,0,0,25,99,7,4,0,3,8,0.219,0.423,0.295,0.287,20000000
howarry01,2013,PHI,80,286,34,76,20,2,11,43,0,0,23,95,4,2,0,6,6,0.266,0.465,0.319,0.349,20000000
howarth01,2000,SLN,86,133,13,28,4,1,6,28,1,0,7,34,0,1,0,0,3,0.211,0.391,0.255,0.237,650000
hudsoda01,2012,ARI,9,13,1,2,0,0,0,1,0,0,2,6,0,0,0,1,0,0.154,0.154,0.25,0.25,504000
hudsoor01,2006,ARI,157,579,87,166,34,9,15,67,9,6,61,78,5,2,4,4,17,0.287,0.454,0.354,0.308,2300000
hudsoor01,2007,ARI,139,517,69,152,28,9,10,63,10,2,70,87,1,2,5,7,21,0.294,0.441,0.376,0.333,3900000
hudsoor01,2008,ARI,107,407,54,124,29,3,8,41,4,1,40,62,2,2,3,3,18,0.305,0.45,0.367,0.341,6250000
hudsoor01,2009,LAN,149,551,74,156,35,6,9,62,8,1,62,99,4,4,9,5,16,0.283,0.417,0.357,0.328,3364877
hudsoor01,2010,MIN,126,497,80,133,24,5,6,37,10,3,50,87,0,4,5,3,14,0.268,0.372,0.338,0.312,5000000
hudsoor01,2011,SDN,119,398,54,98,15,3,7,43,19,3,49,84,6,2,1,4,5,0.246,0.352,0.329,0.293,4000000
hudsoor01,2012,SDN,35,123,11,26,0,5,1,11,3,2,8,27,0,0,0,0,3,0.211,0.317,0.26,0.263,5500000
hudsoti01,2002,OAK,34,5,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.2,0.4,0.333,0.25,875000
hudsoti01,2005,ATL,29,65,2,9,2,1,0,6,0,0,3,26,0,0,4,0,4,0.138,0.2,0.176,0.231,6500000
hudsoti01,2006,ATL,35,63,4,6,1,0,0,3,0,0,2,18,0,0,14,0,0,0.095,0.111,0.123,0.133,6500000
hudsoti01,2007,ATL,34,76,6,20,3,0,0,9,0,0,3,18,0,0,4,0,1,0.263,0.303,0.291,0.345,8500000
hudsoti01,2008,ATL,23,41,2,6,1,0,0,2,0,0,1,14,0,0,7,0,0,0.146,0.171,0.167,0.222,15500000
hudsoti01,2010,ATL,35,77,4,15,4,0,0,4,0,0,0,21,0,0,8,0,0,0.195,0.247,0.195,0.268,9000000
hudsoti01,2011,ATL,32,69,4,8,1,0,1,4,0,0,4,20,0,0,7,0,1,0.116,0.174,0.164,0.146,9000000
hudsoti01,2012,ATL,29,55,4,12,3,0,0,6,0,0,2,18,0,1,7,2,0,0.218,0.273,0.25,0.308,9000000
hudsoti01,2013,ATL,21,38,2,6,1,0,1,3,0,0,4,14,0,0,6,0,1,0.158,0.263,0.238,0.217,9000000
huffau01,2004,TBA,157,600,92,178,27,2,29,104,5,1,56,74,6,6,0,5,9,0.297,0.493,0.36,0.297,2666667
huffau01,2005,TBA,154,575,70,150,26,2,22,92,8,7,49,88,13,5,0,7,12,0.261,0.428,0.321,0.271,4916667
huffau01,2006,TBA,63,230,26,65,15,1,8,28,0,0,24,25,3,0,0,2,4,0.283,0.461,0.348,0.286,6916667
huffau01,2007,BAL,151,550,68,154,34,5,15,72,1,1,48,87,2,1,0,4,13,0.28,0.442,0.337,0.308,4000000
huffau01,2008,BAL,154,598,96,182,48,2,32,108,4,0,53,89,7,3,0,7,9,0.304,0.552,0.36,0.31,8000000
huffau01,2009,BAL,110,430,51,109,24,1,13,72,0,6,41,74,7,4,0,5,12,0.253,0.405,0.321,0.276,8000000
huffau01,2010,SFN,157,569,100,165,35,5,26,86,7,0,83,91,5,9,0,7,17,0.29,0.506,0.385,0.303,3000000
huffau01,2011,SFN,150,521,45,128,27,1,12,59,5,3,47,90,6,2,0,9,11,0.246,0.37,0.306,0.271,10000000
huffau01,2012,SFN,52,78,7,15,4,0,1,7,0,0,16,12,1,0,0,1,3,0.192,0.282,0.326,0.212,10000000
humbeph01,2012,CHA,26,5,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0.2,0.2,0.2,0.333,530000
hundlni01,2012,SDN,58,204,14,32,7,1,3,22,0,3,15,56,2,2,1,3,4,0.157,0.245,0.219,0.196,2000000
hundlni01,2013,SDN,114,373,35,87,19,0,13,44,1,0,26,98,5,5,1,3,7,0.233,0.389,0.29,0.279,3000000
hundlto01,2000,LAN,90,299,49,85,16,0,24,70,0,1,45,69,6,2,1,6,5,0.284,0.579,0.375,0.288,6125000
hundlto01,2001,CHN,79,246,23,46,10,0,12,31,0,0,25,89,0,3,0,2,7,0.187,0.374,0.268,0.231,3500000
hundlto01,2002,CHN,92,266,32,56,8,0,16,35,0,0,32,80,3,3,1,1,6,0.211,0.421,0.301,0.234,6500000
hundlto01,2003,LAN,21,33,2,6,1,0,2,11,0,1,8,13,0,0,0,0,0,0.182,0.394,0.341,0.222,6500000
huntebr02,2001,PHI,83,145,22,40,6,0,2,16,14,3,16,25,0,0,3,2,3,0.276,0.359,0.344,0.317,900000
huntebr02,2002,HOU,98,201,32,54,16,3,3,20,5,0,16,39,0,2,1,0,3,0.269,0.423,0.329,0.321,1000000
huntebr02,2003,HOU,56,98,13,23,6,1,0,13,0,0,6,21,0,1,0,3,1,0.235,0.316,0.278,0.288,1200000
hunteto01,2002,MIN,148,561,89,162,37,4,29,94,23,8,35,118,3,5,0,3,17,0.289,0.524,0.334,0.319,2400000
hunteto01,2003,MIN,154,581,83,145,31,4,26,102,6,7,50,106,7,5,0,6,15,0.25,0.451,0.312,0.262,4750000
hunteto01,2004,MIN,138,520,79,141,37,0,23,81,21,7,40,101,4,7,0,2,23,0.271,0.475,0.33,0.296,6500000
hunteto01,2005,MIN,98,372,63,100,24,1,14,56,23,7,34,65,3,6,0,4,8,0.269,0.452,0.337,0.29,8000000
hunteto01,2006,MIN,147,557,86,155,21,2,31,98,12,6,45,108,2,5,0,4,19,0.278,0.49,0.336,0.294,10750000
hunteto01,2007,MIN,160,600,94,172,45,1,28,107,18,9,40,101,10,5,0,5,17,0.287,0.505,0.334,0.303,12000000
hunteto01,2008,LAA,146,551,85,153,37,2,21,78,19,5,50,108,6,6,0,1,15,0.278,0.466,0.344,0.312,16500000
hunteto01,2009,LAA,119,451,74,135,26,1,22,90,18,4,47,92,4,3,0,5,9,0.299,0.508,0.366,0.33,18000000
hunteto01,2010,LAA,152,573,76,161,36,0,23,90,9,12,61,106,6,7,0,5,22,0.281,0.464,0.354,0.307,18500000
hunteto01,2011,LAA,156,580,80,152,24,2,23,82,5,7,62,125,2,4,0,3,24,0.262,0.429,0.336,0.297,18500000
hunteto01,2012,LAA,140,534,81,167,24,1,16,92,9,1,38,133,1,8,1,3,15,0.313,0.451,0.365,0.389,18500000
hunteto01,2013,DET,144,606,90,184,37,5,17,84,3,2,26,113,0,7,3,10,11,0.304,0.465,0.334,0.344,12000000
iannech01,2010,COL,61,188,20,37,6,1,9,27,1,0,30,48,2,4,0,1,4,0.197,0.383,0.318,0.212,1750000
iannech01,2011,COL,112,345,51,82,17,1,14,55,6,3,70,89,5,5,2,4,10,0.238,0.414,0.37,0.276,2550000
iannech01,2012,LAA,79,221,27,53,6,1,9,26,1,3,29,60,0,2,0,1,4,0.24,0.398,0.332,0.288,3550000
iannech01,2013,LAA,115,325,40,73,15,0,11,39,0,1,68,100,2,2,0,4,8,0.225,0.372,0.358,0.284,5050000
ibanera01,2002,KCA,137,497,70,146,37,6,24,103,5,3,40,76,5,2,1,4,11,0.294,0.537,0.346,0.304,800000
ibanera01,2003,KCA,157,608,95,179,33,5,18,90,8,4,49,81,5,3,1,10,10,0.294,0.454,0.345,0.31,3000000
ibanera01,2004,SEA,123,481,67,146,31,1,16,62,1,2,36,72,5,3,0,4,10,0.304,0.472,0.353,0.327,3916667
ibanera01,2005,SEA,162,614,92,172,32,2,20,89,9,4,71,99,6,2,0,3,12,0.28,0.436,0.355,0.305,4416667
ibanera01,2006,SEA,159,626,103,181,33,5,33,123,2,4,65,115,15,1,0,7,13,0.289,0.516,0.353,0.305,4250000
ibanera01,2007,SEA,149,573,80,167,35,5,21,105,0,0,53,97,4,3,0,7,14,0.291,0.48,0.351,0.316,5500000
ibanera01,2008,SEA,162,635,85,186,43,3,23,110,2,4,64,110,11,3,0,5,13,0.293,0.479,0.358,0.321,5500000
ibanera01,2009,PHI,134,500,93,136,32,3,34,93,4,0,56,119,8,4,0,5,16,0.272,0.552,0.347,0.29,7166666
ibanera01,2010,PHI,155,561,75,154,37,5,16,83,4,3,68,108,11,0,0,7,15,0.275,0.444,0.349,0.311,12166666
ibanera01,2011,PHI,144,535,65,131,31,1,20,84,2,0,33,106,3,2,0,5,13,0.245,0.419,0.289,0.268,12166666
ibanera01,2012,NYA,130,384,50,92,19,3,19,62,3,0,35,67,5,4,0,2,14,0.24,0.453,0.308,0.243,1100000
ibanera01,2013,SEA,124,454,54,110,20,2,29,65,0,0,42,128,1,0,0,0,8,0.242,0.487,0.306,0.273,2750000
iguchta01,2005,CHA,135,511,74,142,25,6,15,71,15,5,47,114,0,6,11,6,16,0.278,0.438,0.342,0.327,2300000
iguchta01,2006,CHA,138,555,97,156,24,0,18,67,11,5,59,110,0,3,8,2,7,0.281,0.422,0.352,0.322,2400000
iguchta01,2007,CHA,90,327,45,82,17,4,6,31,8,1,44,65,1,2,1,3,5,0.251,0.382,0.34,0.293,3250000
iguchta01,2008,SDN,81,303,29,70,14,1,2,24,8,1,26,75,0,0,1,0,11,0.231,0.304,0.292,0.301,3850000
infanom01,2007,DET,66,166,24,45,6,1,2,17,4,1,9,29,0,0,2,1,4,0.271,0.355,0.307,0.316,1300000
infanom01,2008,ATL,96,317,45,93,24,3,3,40,0,1,22,44,2,2,2,5,4,0.293,0.416,0.338,0.327,1400000
infanom01,2009,ATL,70,203,24,62,9,1,2,27,2,0,19,28,0,1,2,4,5,0.305,0.389,0.361,0.339,1850000
infanom01,2010,ATL,134,471,65,151,15,3,8,47,7,6,29,62,1,0,4,2,14,0.321,0.416,0.359,0.355,2225000
infanom01,2011,FLO,148,579,55,160,24,8,7,49,4,2,34,67,1,2,17,8,12,0.276,0.382,0.315,0.298,2500000
infanom01,2012,MIA,85,328,42,94,23,2,8,33,10,1,12,42,0,1,4,2,7,0.287,0.442,0.312,0.307,4000000
infanom01,2013,DET,118,453,54,144,24,3,10,51,5,2,20,44,1,0,0,3,11,0.318,0.45,0.345,0.333,4000000
ingebr01,2005,DET,160,616,75,161,31,9,16,72,7,6,63,140,1,3,6,6,14,0.261,0.419,0.33,0.311,1350000
ingebr01,2006,DET,159,542,83,137,29,2,27,83,7,4,43,128,2,7,4,5,12,0.253,0.463,0.313,0.281,3000000
ingebr01,2007,DET,151,508,64,120,25,2,14,71,9,2,47,150,5,11,7,4,8,0.236,0.376,0.312,0.305,4900000
ingebr01,2008,DET,113,347,41,71,16,4,11,51,4,3,43,94,2,8,5,4,4,0.205,0.369,0.303,0.244,6200000
ingebr01,2009,DET,161,562,71,129,16,1,27,84,2,5,54,170,1,17,1,3,12,0.23,0.406,0.314,0.277,6300000
ingebr01,2010,DET,144,514,47,127,28,5,13,70,4,3,54,134,4,5,0,7,12,0.247,0.397,0.321,0.305,6600000
ingebr01,2011,DET,102,269,29,53,10,2,3,23,1,1,24,74,0,2,5,3,9,0.197,0.283,0.265,0.256,5500000
ingebr01,2012,DET,9,20,2,2,1,0,1,2,0,0,0,6,0,0,0,0,0,0.1,0.3,0.1,0.077,5500000
ingebr01,2013,PIT,50,105,5,19,3,0,1,7,0,0,2,32,0,1,2,0,2,0.181,0.238,0.204,0.25,1250000
irabuhi01,2000,MON,11,16,1,2,0,0,0,1,0,0,0,7,0,0,2,0,1,0.125,0.125,0.125,0.222,4125000
ishiika01,2002,LAN,28,50,1,5,0,0,0,2,0,0,2,21,0,0,4,0,2,0.1,0.1,0.135,0.172,900000
ishiika01,2003,LAN,27,34,1,1,0,1,0,0,0,0,0,16,0,0,9,0,1,0.029,0.088,0.029,0.056,2575000
ishiika01,2004,LAN,31,55,7,7,0,0,1,6,0,0,1,24,0,0,6,0,1,0.127,0.182,0.143,0.2,2975000
ishiika01,2005,NYN,19,25,1,5,0,0,0,2,0,0,1,12,0,0,4,0,0,0.2,0.2,0.231,0.385,3575000
ishiktr01,2012,MIL,94,152,19,39,12,1,4,30,0,0,13,42,3,4,4,1,4,0.257,0.428,0.329,0.327,525000
iwamuak01,2007,TBA,123,491,82,140,21,10,7,34,12,8,58,114,0,1,4,5,2,0.285,0.411,0.359,0.355,1800000
iwamuak01,2008,TBA,152,627,91,172,30,9,6,48,8,6,70,131,3,4,3,3,2,0.274,0.38,0.349,0.337,2400000
iwamuak01,2009,TBA,69,231,28,67,16,2,1,22,9,1,24,44,0,1,1,3,1,0.29,0.39,0.355,0.349,3250000
iwamuak01,2010,PIT,54,165,18,30,6,1,2,9,3,1,26,31,0,0,1,1,4,0.182,0.267,0.292,0.211,4850000
izturce01,2005,LAN,106,444,48,114,19,2,2,31,8,8,25,51,1,4,4,1,11,0.257,0.322,0.302,0.286,2150000
izturce01,2006,LAN,32,119,10,30,7,1,1,12,1,3,7,6,3,2,0,1,1,0.252,0.353,0.302,0.257,3200000
izturce01,2007,CHN,65,191,15,47,11,0,0,8,3,0,13,16,2,1,2,0,6,0.246,0.304,0.298,0.269,4150000
izturce01,2008,SLN,135,414,50,109,10,3,1,24,24,6,29,26,1,6,3,2,6,0.263,0.309,0.319,0.278,2850000
izturce01,2009,BAL,114,387,34,99,14,4,2,30,12,4,18,38,0,3,4,0,11,0.256,0.328,0.294,0.28,2400000
izturce01,2010,BAL,150,473,42,109,13,1,1,28,11,5,25,53,1,6,7,2,11,0.23,0.268,0.277,0.257,2600000
izturce01,2011,BAL,18,30,4,6,0,0,0,1,0,0,2,10,0,0,1,0,0,0.2,0.2,0.25,0.3,1500000
izturce01,2012,MIL,57,162,9,38,6,2,2,11,1,1,3,13,0,0,4,0,7,0.235,0.333,0.248,0.245,875000
izturma01,2008,LAA,79,290,44,78,14,2,3,37,11,2,26,27,0,1,2,2,9,0.269,0.362,0.329,0.286,1200000
izturma01,2009,LAA,114,387,74,116,22,3,8,65,13,5,35,41,2,5,3,7,7,0.3,0.434,0.359,0.313,1600000
izturma01,2010,LAA,61,212,27,53,13,1,3,27,7,3,21,27,0,2,1,2,1,0.25,0.363,0.321,0.272,2766666
izturma01,2011,LAA,122,449,51,124,35,0,5,38,9,6,33,65,3,8,0,4,6,0.276,0.388,0.334,0.311,3266666
izturma01,2012,LAA,100,289,35,74,11,0,2,20,17,2,25,38,0,2,3,0,10,0.256,0.315,0.32,0.289,3966666
izturma01,2013,TOR,107,365,33,86,12,0,5,32,1,5,27,38,0,1,3,3,11,0.236,0.31,0.288,0.249,3000000
jacksau01,2013,DET,129,552,99,150,30,7,12,49,8,4,52,129,0,4,3,3,12,0.272,0.417,0.337,0.333,3500000
jacksco01,2009,ARI,30,99,8,18,4,0,1,14,5,0,11,16,0,0,0,0,1,0.182,0.253,0.264,0.207,3050000
jacksco01,2010,ARI,42,151,19,36,11,0,1,11,4,1,20,18,2,0,0,1,3,0.238,0.331,0.326,0.263,3100000
jacksco01,2011,OAK,102,333,30,83,17,1,4,38,3,1,30,50,0,3,0,2,12,0.249,0.342,0.315,0.281,3200000
jacksda04,2002,DET,81,245,31,63,20,1,1,25,12,3,21,36,0,3,2,3,3,0.257,0.359,0.32,0.294,625000
jacksda04,2003,BOS,109,161,34,42,7,0,1,13,16,8,8,28,0,0,2,1,4,0.261,0.323,0.294,0.308,625000
jacksda04,2006,WAS,67,116,16,23,6,1,4,10,1,3,12,39,0,4,3,0,1,0.198,0.371,0.295,0.26,700000
jacksed01,2010,ARI,22,38,5,6,0,0,1,3,0,0,2,22,0,0,3,0,0,0.158,0.237,0.2,0.333,4600000
jacksed01,2012,WAS,34,57,6,13,0,0,0,0,0,0,3,21,0,0,5,0,0,0.228,0.228,0.267,0.361,10957715
jacksed01,2013,CHN,31,52,4,4,1,0,1,4,0,0,2,17,0,0,5,0,0,0.077,0.154,0.111,0.088,13000000
jacobmi02,2009,KCA,128,434,46,99,16,1,19,61,0,0,41,132,2,2,0,1,9,0.228,0.401,0.297,0.282,3275000
jacobmi02,2010,NYN,7,24,1,5,1,0,1,2,0,0,3,7,0,0,1,0,0,0.208,0.375,0.296,0.25,900000
jahajo01,2000,OAK,33,97,14,17,1,0,1,5,1,0,33,38,0,3,0,0,4,0.175,0.216,0.398,0.276,2750000
jahajo01,2001,OAK,12,45,2,4,3,0,0,8,0,0,6,15,0,0,0,1,3,0.089,0.156,0.192,0.129,3250000
janispa01,2013,ATL,52,41,7,7,2,0,0,2,0,0,3,11,0,0,0,1,3,0.171,0.22,0.222,0.226,725000
jarvike01,2001,SDN,34,61,8,11,3,0,1,10,0,1,5,20,0,1,5,2,2,0.18,0.279,0.246,0.238,550000
jarvike01,2003,SDN,17,22,3,3,0,0,0,2,0,0,4,7,0,0,3,0,1,0.136,0.136,0.269,0.2,3000000
jasojo01,2013,OAK,70,207,31,56,12,0,3,21,2,1,38,45,0,2,1,1,5,0.271,0.372,0.387,0.331,1800000
javiest01,2000,SEA,105,342,61,94,18,5,5,40,4,3,42,64,2,0,4,4,7,0.275,0.401,0.351,0.321,1500000
javiest01,2001,SEA,89,281,44,82,14,1,4,33,11,1,36,47,1,2,3,1,8,0.292,0.391,0.375,0.338,1500000
jayjo02,2012,SLN,117,443,70,135,22,4,4,40,19,7,34,71,3,15,9,1,9,0.305,0.4,0.373,0.355,504000
jayjo02,2013,SLN,157,548,75,151,27,2,7,67,10,5,52,103,7,14,9,5,13,0.276,0.37,0.351,0.325,524000
jeffegr01,2000,DET,41,142,18,39,8,0,2,14,0,2,16,10,1,0,0,2,7,0.275,0.373,0.344,0.28,3125000
jenkige01,2001,MIL,105,397,60,105,21,1,20,63,4,2,36,120,7,8,0,5,11,0.264,0.474,0.334,0.324,1187500
jenkige01,2002,MIL,67,243,35,59,17,1,10,29,1,2,22,60,1,6,0,1,8,0.243,0.444,0.32,0.282,3187500
jenkige01,2003,MIL,124,487,81,144,30,2,28,95,0,0,58,120,10,6,0,3,12,0.296,0.538,0.375,0.339,5187500
jenkige01,2004,MIL,157,617,88,163,36,6,27,93,3,1,46,152,10,12,0,6,19,0.264,0.473,0.325,0.306,8737500
jenkige01,2005,MIL,148,538,87,157,42,1,25,86,0,0,56,138,9,19,0,5,13,0.292,0.513,0.375,0.347,7333333
jenkige01,2006,MIL,147,484,62,131,26,1,17,70,4,1,56,129,8,11,0,4,9,0.271,0.434,0.357,0.333,7833333
jenkige01,2007,MIL,132,420,45,107,24,2,21,64,2,2,32,116,10,9,0,3,9,0.255,0.471,0.319,0.301,7333333
jenkige01,2008,PHI,115,293,27,72,16,0,9,29,1,1,24,68,5,1,0,4,6,0.246,0.392,0.301,0.286,5000000
jennide01,2013,TBA,139,527,82,133,31,6,14,54,20,8,64,115,0,3,3,5,6,0.252,0.414,0.334,0.295,501800
jennija01,2005,COL,22,38,0,6,1,0,0,1,0,0,2,12,0,0,4,0,0,0.158,0.184,0.2,0.231,2400000
jennija01,2006,COL,32,62,3,8,1,0,0,2,0,0,3,12,0,0,10,0,0,0.129,0.145,0.169,0.16,4500000
jennija01,2007,HOU,21,26,1,2,0,0,0,1,0,0,3,8,0,0,1,0,0,0.077,0.077,0.172,0.111,5500000
jeterde01,2001,NYA,150,614,110,191,35,3,21,74,27,3,56,99,3,10,5,1,13,0.311,0.48,0.377,0.343,12600000
jeterde01,2002,NYA,157,644,124,191,26,0,18,75,32,3,73,114,2,7,3,3,14,0.297,0.421,0.373,0.336,14600000
jeterde01,2003,NYA,119,482,87,156,25,3,10,52,11,5,43,88,2,13,3,1,10,0.324,0.45,0.393,0.379,15600000
jeterde01,2004,NYA,154,643,111,188,44,1,23,78,23,4,46,99,1,14,16,2,19,0.292,0.471,0.352,0.315,18600000
jeterde01,2005,NYA,159,654,122,202,25,5,19,70,14,5,77,117,3,11,7,3,15,0.309,0.45,0.389,0.351,19600000
jeterde01,2007,NYA,156,639,102,206,39,4,12,73,15,8,56,100,3,14,3,2,21,0.322,0.452,0.388,0.367,21600000
jeterde01,2008,NYA,150,596,88,179,25,3,11,69,11,5,52,85,0,9,7,4,24,0.3,0.408,0.363,0.333,21600000
jeterde01,2010,NYA,157,663,111,179,30,3,10,67,18,5,63,106,4,9,1,3,22,0.27,0.37,0.34,0.307,22600000
jeterde01,2011,NYA,131,546,84,162,24,4,6,61,16,6,46,81,0,6,4,5,10,0.297,0.388,0.355,0.336,14729364
jeterde01,2012,NYA,159,683,99,216,32,0,15,58,9,4,45,90,1,5,6,1,24,0.316,0.429,0.362,0.347,15729364
jeterde01,2013,NYA,17,63,8,12,1,0,1,7,0,0,8,10,1,1,0,1,3,0.19,0.254,0.288,0.208,16729365
jimenda01,2004,CIN,152,563,76,152,28,3,12,67,13,7,82,99,1,2,3,2,15,0.27,0.394,0.364,0.308,1615000
jimenda01,2005,CIN,35,105,14,24,7,0,0,5,2,1,14,23,0,0,0,0,1,0.229,0.295,0.319,0.293,2870000
jimenda01,2006,TEX,20,57,7,12,3,0,1,8,0,0,10,6,0,0,1,0,2,0.211,0.316,0.328,0.22,750000
jimenjo01,2003,COL,63,17,3,3,0,0,0,0,0,0,0,10,0,0,2,0,0,0.176,0.176,0.176,0.429,3600000
jimenub01,2009,COL,33,59,5,13,0,0,0,2,0,0,6,15,0,0,12,0,2,0.22,0.22,0.292,0.295,750000
jimenub01,2010,COL,33,77,5,8,0,0,0,4,0,0,2,18,0,0,4,0,0,0.104,0.104,0.127,0.136,1250000
jimenub01,2011,COL,20,35,0,4,0,0,0,3,0,0,2,18,0,0,5,0,1,0.114,0.114,0.162,0.235,2800000
johjike01,2006,SEA,144,506,61,147,25,1,18,76,3,1,20,46,1,13,0,3,15,0.291,0.451,0.332,0.29,5433333
johjike01,2007,SEA,135,485,52,139,29,0,14,61,0,2,15,41,0,11,0,2,22,0.287,0.433,0.322,0.289,5933333
johjike01,2008,SEA,112,379,29,86,19,0,7,39,2,0,19,33,1,8,1,2,12,0.227,0.332,0.277,0.232,6383333
johjike01,2009,SEA,71,239,24,59,11,0,9,22,2,2,12,28,0,5,1,1,4,0.247,0.406,0.296,0.246,7666666
johnsbr01,2000,KCA,37,125,9,26,6,0,4,18,0,0,4,28,0,0,1,2,4,0.208,0.352,0.229,0.232,550000
johnsch04,2000,BAL,84,286,52,84,16,0,21,55,2,0,32,69,0,0,1,1,8,0.294,0.57,0.364,0.32,4600000
johnsch04,2001,FLO,128,451,51,117,32,0,18,75,0,0,38,133,2,4,0,3,8,0.259,0.45,0.321,0.327,5000000
johnsch04,2002,FLO,83,244,18,53,19,0,6,36,0,0,31,61,7,0,1,4,10,0.217,0.369,0.301,0.26,5000000
johnsch04,2003,COL,108,356,49,82,20,0,20,61,1,3,49,84,2,1,1,7,8,0.23,0.455,0.32,0.239,7000000
johnsch04,2004,COL,109,305,42,72,20,0,13,47,2,1,49,91,1,5,2,1,6,0.236,0.43,0.35,0.292,9000000
johnsch05,2013,ATL,142,514,54,165,34,0,12,68,0,0,29,116,5,2,0,2,20,0.321,0.457,0.358,0.394,2287500
johnsda06,2011,TBA,31,84,7,10,1,0,2,4,0,0,6,18,0,1,0,0,3,0.119,0.202,0.187,0.125,1000000
johnsel02,2013,KCA,79,162,19,29,2,1,2,9,14,0,8,49,1,0,3,0,2,0.179,0.241,0.218,0.243,520500
johnsja02,2003,BAL,32,5,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0.2,0.2,0.333,0.5,2900000
johnsjo09,2009,FLO,34,62,8,12,1,0,3,10,0,0,6,33,0,0,9,0,0,0.194,0.355,0.265,0.346,1400000
johnsjo09,2010,FLO,28,59,0,5,0,0,0,4,0,0,1,24,0,0,6,0,1,0.085,0.085,0.1,0.143,3750000
johnsjo09,2011,FLO,9,19,1,3,0,0,0,4,0,0,2,10,0,0,2,0,1,0.158,0.158,0.238,0.333,7750000
johnsjo09,2012,MIA,31,53,2,5,0,0,0,2,0,0,2,34,0,0,5,0,0,0.094,0.094,0.127,0.263,13750000
johnske05,2009,ATL,106,303,47,68,20,3,8,29,7,2,32,54,1,3,6,2,4,0.224,0.389,0.303,0.247,2825000
